data,milho_brl_sc,soja_paranagua_brl_sc,boi_cepea_brl_arroba,frango_congelado_brl_kg,arroz_brl_sc,cafe_arabica_brl_sc,acucar_brl_sc,suino_sp_brl_kg,trigo_pr_brl_t,soja_pr_brl_sc,ovos_bastos_brl_cx
2019-01-21,38.89,76.22,153.05,4.27,40.05,417.27,68.97,3.86,864.42,71.66,
2019-01-22,38.75,77.04,151.5,4.23,39.77,412.64,68.99,3.84,868.81,72.07,
2019-01-23,38.57,78.07,153.6,4.21,40.12,413.97,69.05,3.81,868.27,72.75,
2019-01-24,38.86,78.13,154.7,4.19,40.28,418.21,68.66,3.76,871.04,72.91,
2019-01-25,38.88,77.68,152.55,4.18,40.31,418.56,69.41,3.76,869.0,72.8,
2019-01-28,39.64,77.25,151.6,4.19,40.19,413.73,69.07,3.73,865.19,72.06,
2019-01-29,39.65,77.46,152.0,4.17,40.63,410.74,69.15,3.69,870.33,72.37,
2019-01-30,39.54,77.5,152.35,4.17,40.68,411.55,69.33,3.68,886.03,73.27,
2019-01-31,39.33,77.08,153.3,4.17,40.77,415.13,69.18,3.64,884.32,72.25,
2019-02-01,39.61,77.31,150.2,4.17,40.57,415.64,69.73,3.64,885.19,72.37,
2019-02-04,39.67,77.02,149.35,4.18,40.41,417.87,69.92,3.62,887.06,72.24,
2019-02-05,39.55,77.22,148.5,4.26,40.4,418.51,70.27,3.6,884.14,72.34,
2019-02-06,39.93,77.2,152.3,4.28,40.25,420.46,69.7,3.56,893.08,72.29,
2019-02-07,39.56,77.09,149.1,4.28,40.26,418.48,69.96,3.57,891.47,72.41,
2019-02-08,39.99,77.0,149.6,4.28,40.07,418.21,69.88,3.56,891.91,72.2,
2019-02-11,40.18,77.26,148.5,4.38,40.01,409.73,69.77,3.56,893.94,72.39,
2019-02-12,40.75,77.39,151.6,4.39,39.97,408.98,70.2,3.61,893.6,72.57,
2019-02-13,40.84,78.02,151.5,4.37,40.12,408.62,69.88,3.63,903.25,73.05,
2019-02-14,40.82,78.63,149.65,4.37,40.04,405.12,69.36,3.69,900.52,73.69,
2019-02-15,41.1,77.83,150.2,4.37,40.12,405.26,68.41,3.71,903.78,72.62,
2019-02-18,41.05,77.78,150.9,4.33,39.73,404.19,68.85,3.78,903.73,72.89,
2019-02-19,41.64,77.35,149.65,4.33,39.61,403.12,67.45,3.83,901.94,72.57,
2019-02-20,41.43,77.4,149.7,4.33,39.89,402.51,67.29,3.86,903.91,72.59,
2019-02-21,41.53,79.45,151.3,4.33,39.8,401.84,66.87,3.96,904.49,73.58,
2019-02-22,41.65,78.99,149.7,4.33,39.54,403.63,67.56,3.97,904.39,73.63,
2019-02-25,42.33,78.31,151.9,4.26,39.44,401.42,66.91,3.98,906.01,73.44,
2019-02-26,42.06,78.18,150.95,4.25,39.61,396.32,66.97,3.99,900.56,73.38,
2019-02-27,41.85,77.87,152.75,4.25,39.6,397.4,64.67,4.0,902.48,72.89,
2019-02-28,42.33,77.36,150.2,4.25,39.3,396.68,66.08,4.0,900.28,72.46,
2019-03-01,41.6,78.06,150.05,4.25,39.21,398.43,66.47,04.01,900.96,73.07,
2019-03-04,41.6,78.06,150.05,4.25,39.21,398.43,66.47,04.01,900.96,73.07,
2019-03-05,41.6,78.06,150.05,4.25,39.21,398.43,66.47,04.01,900.96,73.07,
2019-03-06,41.84,78.14,150.3,4.25,38.93,400.33,66.81,3.99,896.21,73.36,
2019-03-07,42.11,78.94,151.35,4.26,39.32,401.27,67.33,04.04,903.81,73.08,
2019-03-08,42.13,78.64,151.55,4.26,39.35,403.09,67.72,04.07,904.07,73.24,
2019-03-11,42.02,77.96,151.0,4.41,39.23,401.91,68.0,04.08,903.45,72.39,
2019-03-12,41.15,77.09,151.9,4.45,39.03,395.58,68.36,04.09,907.27,72.22,
2019-03-13,40.34,77.82,152.0,4.43,39.03,398.22,67.6,4.14,906.43,72.49,
2019-03-14,40.04,78.13,152.2,4.43,39.04,399.14,68.52,4.15,903.33,72.89,
2019-03-15,39.61,78.73,152.0,4.59,39.21,398.96,69.1,4.17,905.84,73.38,
2019-03-18,39.56,78.53,154.3,4.55,39.33,395.22,69.1,4.23,905.86,73.19,
2019-03-19,38.78,77.81,152.4,4.55,39.33,393.28,68.1,4.25,901.34,72.9,
2019-03-20,38.15,77.39,152.8,4.48,39.58,387.99,67.61,4.26,903.6,72.35,
2019-03-21,38.1,78.5,152.6,4.49,39.55,388.89,67.34,4.27,904.8,72.49,
2019-03-22,38.41,78.96,151.2,4.49,39.33,389.35,67.9,4.27,902.04,73.56,
2019-03-25,38.84,78.93,155.3,4.49,39.2,390.88,67.31,4.26,902.01,73.7,
2019-03-26,38.5,78.36,156.15,4.48,39.43,392.84,68.18,4.27,900.24,73.43,
2019-03-27,38.42,78.48,154.75,4.45,39.54,394.11,68.05,4.29,900.16,73.72,
2019-03-28,38.61,79.03,156.4,4.45,39.69,393.99,68.28,4.3,901.54,73.45,
2019-03-29,38.43,77.71,157.05,4.45,39.59,393.08,68.84,4.3,899.79,72.51,
2019-04-01,37.79,76.93,157.45,4.53,39.63,387.09,69.19,4.3,901.22,72.41,
2019-04-02,38.25,77.62,156.85,4.53,40.33,384.58,68.53,4.3,900.31,72.61,
2019-04-03,38.6,77.25,156.4,4.54,40.37,392.46,68.12,4.3,899.81,72.27,
2019-04-04,38.32,77.95,158.7,4.55,40.35,392.56,67.63,4.28,897.34,72.9,
2019-04-05,38.08,77.45,159.1,4.55,40.45,388.85,65.9,4.29,898.7,72.52,
2019-04-08,37.39,77.33,157.7,4.62,40.45,385.4,66.2,4.29,898.46,72.52,
2019-04-09,37.1,76.97,158.5,4.62,40.73,389.57,66.79,4.3,895.73,72.18,
2019-04-10,37.01,76.64,158.8,4.67,41.19,389.32,66.87,4.3,896.12,71.87,
2019-04-11,37.18,76.24,158.8,4.67,41.66,376.92,67.41,4.3,891.33,71.55,
2019-04-12,36.69,76.5,158.1,4.67,41.92,377.13,67.82,4.31,890.77,71.87,
2019-04-15,36.71,77.25,158.0,4.67,41.83,380.58,68.02,4.3,891.62,71.93,
2019-04-16,36.75,76.86,156.9,4.65,42.25,381.09,68.48,4.3,892.12,71.61,
2019-04-17,36.19,76.99,154.0,4.65,42.52,375.48,69.1,4.3,885.95,72.0,
2019-04-18,35.84,76.66,159.2,4.65,42.64,382.11,69.79,4.3,889.03,72.11,
2019-04-19,35.84,76.66,159.2,4.65,42.64,382.11,69.79,4.3,889.03,72.11,
2019-04-22,35.92,76.48,158.35,4.7,42.52,383.57,69.56,4.28,889.05,71.83,
2019-04-23,35.68,76.35,155.9,4.71,42.8,384.33,69.36,4.26,885.02,71.57,
2019-04-24,34.93,75.73,157.95,4.75,42.98,384.41,69.31,4.27,881.25,71.11,
2019-04-25,34.72,75.46,157.15,4.75,43.39,384.32,69.86,4.27,880.76,71.11,
2019-04-26,34.29,76.11,156.1,4.75,43.38,383.0,69.55,4.27,879.86,71.16,
2019-04-29,33.8,74.69,154.25,4.71,43.12,381.97,70.25,4.27,882.61,70.2,
2019-04-30,33.63,74.36,154.95,4.71,42.97,386.67,69.86,4.26,882.14,70.13,
2019-05-01,33.63,74.36,154.95,4.71,42.97,386.67,69.86,4.26,882.14,70.13,
2019-05-02,33.78,73.94,153.0,4.72,43.24,382.13,69.84,4.26,883.68,69.36,
2019-05-03,33.21,73.4,154.65,4.72,43.61,382.47,70.3,4.28,873.11,69.16,
2019-05-06,32.88,74.32,152.0,4.8,43.83,381.01,70.67,4.3,864.93,68.8,
2019-05-07,32.82,74.92,152.25,4.81,44.07,376.64,70.72,4.31,860.51,69.85,
2019-05-08,32.9,74.23,152.3,4.81,44.1,376.58,70.63,4.3,864.48,69.25,
2019-05-09,33.02,73.93,153.5,4.81,44.13,380.81,70.27,4.3,873.89,68.87,
2019-05-10,32.93,74.58,151.25,4.81,44.31,382.45,70.46,4.3,870.52,69.38,
2019-05-13,33.17,75.14,150.45,4.88,44.3,380.66,71.37,4.35,859.14,69.69,
2019-05-14,33.31,77.07,154.6,4.86,44.14,383.24,71.08,4.38,857.21,71.59,
2019-05-15,33.64,78.3,154.9,4.86,44.38,384.08,70.75,4.41,874.86,73.01,
2019-05-16,34.25,78.96,150.75,4.86,44.31,385.13,70.1,4.43,870.56,73.74,
2019-05-17,34.69,79.38,153.4,4.86,44.55,384.26,69.57,4.44,870.52,73.93,
2019-05-20,35.27,80.56,154.3,4.86,44.47,383.04,69.77,4.49,871.45,74.66,
2019-05-21,35.61,81.65,153.3,4.89,44.13,389.37,69.97,4.5,870.06,75.0,
2019-05-22,35.69,79.93,151.05,4.89,44.26,388.47,68.37,4.52,869.54,74.4,
2019-05-23,35.66,80.48,153.75,4.89,44.31,391.64,68.26,4.53,869.49,74.78,
2019-05-24,35.71,81.13,150.8,4.89,44.5,392.17,67.58,4.55,865.53,75.01,
2019-05-27,35.82,80.81,152.0,4.81,44.63,391.77,68.7,4.71,865.86,75.35,
2019-05-28,37.33,82.56,151.45,4.81,44.34,400.97,66.96,4.72,864.61,76.39,
2019-05-29,37.8,82.66,154.35,4.8,44.48,409.81,65.15,4.73,863.33,77.0,
2019-05-30,38.37,83.41,153.25,4.8,44.45,414.31,65.79,4.73,865.33,77.63,
2019-05-31,38.56,82.58,153.15,4.8,44.34,417.8,63.86,4.75,873.02,77.13,
2019-06-03,37.77,81.86,154.45,4.8,44.39,422.55,63.51,4.8,873.01,76.27,
2019-06-04,38.1,80.98,149.95,4.74,44.65,427.58,63.23,4.86,870.72,76.24,
2019-06-05,37.79,81.38,145.5,4.69,44.42,403.57,62.93,4.89,874.01,75.78,
2019-06-06,37.38,81.81,145.05,4.69,44.64,413.84,63.41,4.91,871.95,75.92,
2019-06-07,37.19,81.54,144.85,4.69,44.45,411.63,63.46,4.94,871.95,75.65,
2019-06-10,36.71,81.28,146.1,4.72,44.53,408.39,63.12,4.96,868.89,75.55,
2019-06-11,36.19,81.18,145.95,4.8,44.18,405.25,62.5,05.05,870.62,75.53,
2019-06-12,37.09,81.49,146.0,4.82,44.08,407.84,61.89,05.08,870.38,75.75,
2019-06-13,37.29,81.79,147.4,4.82,43.97,403.44,62.42,5.11,871.1,76.66,
2019-06-14,38.3,82.73,149.2,4.82,44.07,403.38,62.42,5.14,875.37,77.67,
2019-06-17,38.58,83.39,150.35,4.79,43.89,401.64,62.92,5.18,869.26,78.24,
2019-06-18,39.08,83.19,151.05,4.7,43.77,396.8,63.18,5.25,863.19,77.87,
2019-06-19,38.71,82.76,151.5,4.7,43.68,397.42,63.08,5.27,866.57,77.19,
2019-06-20,38.71,82.76,151.5,4.7,43.68,397.42,63.08,5.27,866.57,77.19,
2019-06-21,38.58,81.53,151.9,4.7,43.63,402.12,61.93,5.3,866.68,75.77,
2019-06-24,38.55,81.5,151.15,4.7,43.62,410.65,62.74,5.35,863.49,75.68,
2019-06-25,38.87,82.16,153.5,4.72,43.57,424.04,61.58,5.4,861.59,76.0,
2019-06-26,38.9,82.11,153.95,4.72,43.32,423.57,61.22,5.44,861.75,75.79,
2019-06-27,38.76,81.59,154.4,4.72,43.28,428.69,61.48,5.42,863.35,75.76,
2019-06-28,38.85,81.8,156.85,4.72,43.45,434.39,61.45,5.43,861.81,75.7,
2019-07-01,38.28,80.61,154.15,4.67,43.26,440.87,61.08,5.43,867.81,75.36,
2019-07-02,37.95,80.56,152.4,4.67,43.25,438.08,61.29,5.43,873.59,75.26,
2019-07-03,37.75,80.43,153.85,4.72,43.19,452.92,60.97,5.43,869.18,75.29,
2019-07-04,37.83,80.36,151.6,4.72,43.18,451.45,60.76,5.44,869.56,74.95,
2019-07-05,37.29,79.56,153.55,4.72,43.18,443.63,60.19,5.43,871.14,74.05,
2019-07-08,37.43,78.72,153.3,4.77,43.23,433.2,59.97,5.39,870.21,73.66,
2019-07-09,37.64,78.1,153.3,4.77,43.17,432.27,59.97,5.35,869.11,73.52,
2019-07-10,37.41,78.72,152.3,4.75,43.19,422.98,60.23,5.32,872.44,73.88,
2019-07-11,36.94,79.1,151.9,4.75,43.25,422.18,60.46,5.34,873.7,73.77,
2019-07-12,37.21,79.41,152.05,4.75,43.22,421.59,60.51,5.29,874.08,74.19,
2019-07-15,37.2,79.06,154.5,4.75,43.21,430.26,60.53,5.21,871.82,74.12,
2019-07-16,37.59,78.74,153.4,4.73,42.99,415.95,60.27,5.2,872.55,73.82,
2019-07-17,37.32,78.39,152.9,4.73,42.99,422.54,60.12,5.18,874.49,73.66,
2019-07-18,36.98,77.56,152.8,4.73,43.0,426.0,60.01,5.18,872.1,73.31,
2019-07-19,36.88,78.9,153.85,4.73,43.19,424.77,59.69,5.14,872.74,73.51,
2019-07-22,36.74,77.81,153.05,4.66,43.03,415.99,59.03,05.06,870.5,73.5,
2019-07-23,36.47,77.97,153.9,4.65,43.05,408.85,58.58,05.02,871.59,72.89,
2019-07-24,36.63,78.39,151.65,4.63,42.83,408.96,57.98,05.01,880.38,73.09,
2019-07-25,36.38,78.26,153.7,4.63,42.84,408.98,57.59,5.0,879.69,73.15,
2019-07-26,36.36,78.13,154.4,4.63,42.84,405.8,58.35,4.99,880.56,73.19,
2019-07-29,36.51,78.79,152.7,4.63,42.91,409.25,58.81,4.77,879.69,73.34,
2019-07-30,36.32,77.94,153.85,4.64,42.9,405.28,58.32,4.65,868.84,73.11,
2019-07-31,36.09,77.29,152.8,4.63,42.9,402.56,58.66,4.6,870.35,72.35,
2019-08-01,35.95,78.63,152.15,4.63,43.01,400.7,58.24,4.6,869.66,72.91,
2019-08-02,35.85,80.18,153.55,4.63,43.2,407.25,58.51,4.59,869.41,74.35,
2019-08-05,35.85,81.66,152.65,4.61,43.23,402.81,59.4,4.55,875.61,75.47,
2019-08-06,36.19,82.56,154.05,4.59,43.06,404.66,59.44,4.46,861.88,76.03,
2019-08-07,36.27,83.09,153.3,4.59,43.24,407.06,59.75,4.39,858.15,77.08,
2019-08-08,36.54,83.08,152.9,4.59,43.29,410.31,59.65,4.4,853.4,77.16,
2019-08-09,36.61,83.58,152.55,4.59,43.23,408.13,59.5,4.4,853.4,77.53,
2019-08-12,36.56,84.12,153.6,4.61,43.37,402.43,60.47,4.4,859.36,77.71,
2019-08-13,36.5,84.59,154.2,4.6,43.21,405.06,59.97,4.4,860.41,78.3,
2019-08-14,35.95,85.16,152.45,4.6,43.53,408.46,60.31,4.4,863.33,78.43,
2019-08-15,36.22,85.4,153.2,4.6,43.55,409.13,59.96,4.4,922.53,78.39,
2019-08-16,36.14,85.62,154.2,4.6,43.64,404.98,59.87,4.4,915.61,78.53,
2019-08-19,36.28,85.54,153.6,4.53,43.68,401.37,60.25,4.4,918.84,78.86,
2019-08-20,36.4,86.14,154.5,4.52,43.6,405.93,60.29,4.39,913.14,79.26,
2019-08-21,36.51,85.95,154.7,4.52,43.97,406.26,60.36,4.4,923.95,79.6,
2019-08-22,36.54,86.33,155.05,4.52,44.17,405.64,59.85,4.4,917.97,80.55,
2019-08-23,36.6,87.43,156.1,4.52,44.17,409.89,60.35,4.39,902.7,80.93,
2019-08-26,36.77,88.56,156.0,4.46,44.24,418.13,60.85,4.39,895.74,82.36,
2019-08-27,36.62,88.52,156.9,4.45,44.84,419.23,60.87,4.38,892.64,82.1,
2019-08-28,36.83,88.5,157.7,4.45,44.67,422.1,60.95,4.37,888.42,82.15,
2019-08-29,37.18,88.68,156.55,4.45,44.9,415.64,61.36,4.36,889.68,82.37,
2019-08-30,36.72,88.52,157.05,4.45,44.79,417.18,61.26,4.35,886.18,82.26,
2019-09-02,37.23,88.32,155.7,4.48,44.76,417.58,61.69,4.35,893.79,82.22,
2019-09-03,36.95,88.04,157.05,4.49,44.93,420.55,61.35,4.35,884.06,81.93,
2019-09-04,36.63,87.64,156.65,4.49,45.02,418.66,61.03,4.35,878.94,82.15,
2019-09-05,36.65,86.55,156.7,4.49,45.28,415.47,60.0,4.34,878.07,81.05,
2019-09-06,36.84,86.06,155.55,4.49,45.45,416.63,59.88,4.37,883.44,79.63,
2019-09-09,36.73,85.36,155.8,4.5,45.15,419.61,60.42,4.41,875.87,79.57,
2019-09-10,37.11,86.02,158.1,4.5,45.39,431.28,60.16,4.43,872.61,79.87,
2019-09-11,37.27,85.35,157.9,4.45,45.55,437.66,60.12,4.43,869.64,79.8,
2019-09-12,37.45,86.09,158.85,4.45,45.53,439.65,60.37,4.47,870.8,79.76,
2019-09-13,37.58,85.39,157.3,4.45,45.52,438.02,59.99,4.54,865.05,79.77,
2019-09-16,37.61,85.72,158.2,4.4,45.37,440.51,60.14,4.58,870.42,79.52,
2019-09-17,37.7,86.01,160.4,4.38,45.22,431.94,60.82,4.68,865.03,79.24,
2019-09-18,37.72,85.37,157.9,4.35,45.37,432.57,60.89,4.7,860.58,79.32,
2019-09-19,37.89,85.5,158.45,4.35,45.48,429.95,60.48,4.76,856.96,79.69,
2019-09-20,37.88,86.89,156.6,4.34,45.48,433.0,61.19,4.79,849.47,80.76,
2019-09-23,38.07,87.58,160.6,4.39,45.49,432.66,61.21,4.83,841.4,80.65,
2019-09-24,38.01,87.32,160.55,4.35,45.36,432.86,61.8,4.86,838.56,80.52,
2019-09-25,38.79,87.06,158.6,4.35,45.64,438.21,62.13,4.86,839.25,80.93,
2019-09-26,38.85,86.86,160.7,4.37,45.98,437.5,62.56,4.88,837.82,80.99,
2019-09-27,38.88,86.61,160.7,4.37,45.84,440.42,62.68,4.9,835.07,80.91,
2019-09-30,38.7,86.76,162.2,4.37,45.67,438.49,63.0,4.93,832.86,80.87,
2019-10-01,39.08,88.14,161.6,4.46,45.57,439.25,63.76,4.93,835.87,81.73,
2019-10-02,39.58,87.61,159.85,4.46,45.51,437.29,64.27,4.94,837.38,82.2,
2019-10-03,39.73,87.28,160.3,4.46,45.54,437.18,64.5,4.95,832.41,81.51,
2019-10-04,39.97,86.38,159.55,4.46,45.62,426.74,64.64,4.95,834.47,80.69,
2019-10-07,39.84,86.55,159.7,4.48,45.49,420.43,64.67,4.97,832.53,80.74,
2019-10-08,39.82,86.98,160.55,4.49,46.01,415.74,64.81,05.02,830.58,80.99,
2019-10-09,40.53,87.59,160.35,4.49,45.81,415.53,64.88,05.03,831.99,81.27,
2019-10-10,40.33,88.0,162.7,4.49,45.74,411.92,64.64,5.11,832.54,81.31,
2019-10-11,40.41,88.05,159.95,4.49,45.82,413.72,64.96,5.14,833.62,83.04,
2019-10-14,40.58,88.98,163.65,4.54,45.84,414.88,65.03,5.17,834.24,83.1,
2019-10-15,41.44,89.66,161.65,4.57,46.08,414.94,65.25,5.22,831.9,83.33,
2019-10-16,41.83,89.94,161.4,4.57,45.75,413.31,64.66,5.22,829.25,83.53,
2019-10-17,42.15,90.07,163.15,4.57,45.72,414.04,65.27,5.25,833.84,84.03,
2019-10-18,43.04,89.18,164.6,4.57,46.09,419.99,65.26,5.28,835.16,83.72,
2019-10-21,43.47,89.82,163.9,4.46,45.81,416.03,65.76,5.3,835.85,84.33,
2019-10-22,43.52,89.39,166.25,4.4,45.93,422.18,65.95,5.31,831.22,84.36,
2019-10-23,43.58,89.19,166.45,4.4,46.19,420.48,65.53,5.32,828.35,84.08,
2019-10-24,43.01,88.91,163.2,4.4,46.24,417.81,65.16,5.32,832.41,83.44,
2019-10-25,42.81,88.7,166.5,4.4,46.31,424.23,65.8,5.32,830.29,83.47,
2019-10-28,42.74,87.56,164.6,4.45,46.51,422.64,65.64,5.33,831.17,82.6,
2019-10-29,42.55,86.94,166.9,4.49,46.21,421.58,65.03,5.33,834.44,82.51,
2019-10-30,42.71,87.47,167.4,4.49,46.07,424.07,65.2,5.32,830.4,82.34,
2019-10-31,41.97,87.38,170.7,4.49,46.54,432.49,65.21,5.32,829.13,82.15,
2019-11-01,41.55,87.36,169.55,4.49,46.65,438.38,65.31,5.33,827.99,81.58,
2019-11-04,41.71,87.54,167.25,4.57,46.81,436.51,65.6,5.32,826.68,82.3,
2019-11-05,41.58,87.71,175.7,4.68,46.58,445.87,65.35,5.33,823.66,82.45,
2019-11-06,42.17,89.3,177.45,4.65,46.22,457.37,65.77,5.34,826.09,82.8,
2019-11-07,42.48,88.97,178.5,4.65,46.31,462.84,65.95,5.34,828.97,83.25,
2019-11-08,42.94,89.82,181.9,4.65,46.37,474.27,66.11,5.34,829.85,83.64,
2019-11-11,43.57,89.74,183.3,4.77,46.24,464.62,65.77,5.36,832.06,84.07,
2019-11-12,43.71,89.85,184.25,4.78,46.27,464.57,65.95,5.37,833.98,84.19,
2019-11-13,44.27,90.45,190.95,4.78,46.47,473.13,65.52,5.36,844.77,84.25,
2019-11-14,44.09,90.24,199.25,4.81,46.56,471.21,65.67,5.38,845.53,84.64,
2019-11-15,44.09,90.24,199.25,4.81,46.56,471.21,65.67,5.38,845.53,84.64,
2019-11-18,43.75,90.42,202.2,4.96,46.7,466.89,65.54,5.41,860.76,84.95,
2019-11-19,44.05,90.74,204.05,5.12,46.54,462.37,65.76,5.45,862.11,85.67,
2019-11-20,44.11,90.62,203.3,5.12,46.48,475.8,65.76,5.49,866.22,85.51,
2019-11-21,45.68,91.3,227.4,5.12,46.53,490.53,65.28,5.59,864.87,85.41,
2019-11-22,46.42,90.69,228.8,5.12,46.56,489.53,65.77,5.62,864.61,85.4,
2019-11-25,47.54,90.23,229.1,5.28,46.69,504.52,65.68,5.7,869.08,84.89,
2019-11-26,47.37,90.97,228.85,5.29,46.76,499.61,65.82,5.75,867.52,85.29,
2019-11-27,47.94,90.76,231.0,5.29,46.96,507.54,65.12,5.76,870.82,85.31,
2019-11-28,48.03,90.72,228.95,5.29,47.14,506.68,65.89,5.83,872.17,85.09,
2019-11-29,47.88,90.06,231.35,5.29,47.23,510.02,65.56,5.92,870.34,84.88,
2019-12-02,47.71,89.57,227.8,5.38,47.22,522.45,66.04,5.97,878.76,84.44,
2019-12-03,48.37,88.15,219.45,5.37,47.53,526.37,66.51,5.98,876.83,83.66,
2019-12-04,48.45,88.24,216.5,5.37,47.55,524.09,67.15,5.99,875.36,83.53,
2019-12-05,48.1,89.7,209.0,5.37,47.63,531.52,67.39,06.01,872.76,83.98,
2019-12-06,48.13,89.56,211.6,5.37,47.65,536.7,68.1,06.04,871.34,83.99,
2019-12-09,48.15,89.09,208.9,5.37,47.68,545.0,68.74,06.08,870.87,84.0,
2019-12-10,47.97,89.03,208.95,5.47,47.89,557.99,68.16,6.16,871.45,84.02,
2019-12-11,48.15,88.91,207.4,5.47,47.93,562.1,68.99,6.18,875.0,83.71,
2019-12-12,47.99,88.36,208.2,5.48,47.97,568.74,70.41,6.23,875.01,83.18,
2019-12-13,48.37,87.96,216.65,5.47,48.08,550.06,69.69,6.26,875.64,83.11,
2019-12-16,47.94,86.79,220.85,5.37,47.98,571.63,70.63,6.28,873.84,82.76,
2019-12-17,47.74,87.32,216.45,5.33,48.08,555.14,71.09,6.31,874.8,82.75,
2019-12-18,48.14,87.69,223.75,5.33,48.06,554.39,72.13,6.32,876.68,82.85,
2019-12-19,48.05,87.22,204.3,5.33,48.13,541.17,71.62,6.33,878.26,82.6,
2019-12-20,48.06,87.25,201.8,5.33,48.16,543.29,72.29,6.33,876.97,82.95,
2019-12-23,48.25,87.42,209.6,5.34,48.16,536.11,72.9,6.34,876.97,82.79,
2019-12-24,48.25,87.42,209.6,5.34,48.16,536.11,72.9,6.34,876.97,82.79,
2019-12-25,48.25,87.42,209.6,5.34,48.16,536.11,72.9,6.34,876.97,82.79,
2019-12-26,48.39,87.13,210.4,5.33,48.27,539.83,74.06,6.34,876.97,83.07,
2019-12-27,48.45,87.59,198.85,5.34,48.13,543.45,74.28,6.35,876.97,82.71,
2019-12-30,48.62,87.9,206.95,5.34,48.04,548.21,73.27,6.36,876.97,82.8,
2019-12-31,48.62,87.9,206.95,5.34,48.04,548.21,73.27,6.36,876.97,82.8,
2020-01-01,48.62,87.9,206.95,5.34,48.04,548.21,73.27,6.36,876.97,82.8,
2020-01-02,48.43,88.08,192.95,5.38,48.05,534.42,72.71,6.36,876.97,82.92,
2020-01-03,48.91,88.91,196.7,5.38,48.09,534.07,73.54,6.35,876.97,83.01,
2020-01-06,48.99,88.24,196.4,5.45,48.08,514.24,73.71,6.35,872.57,82.83,
2020-01-07,49.31,88.02,196.6,5.45,48.12,509.5,73.86,6.35,875.79,82.81,
2020-01-08,50.26,88.13,196.7,5.5,48.46,502.34,73.34,6.35,887.2,82.95,
2020-01-09,51.5,88.19,198.45,5.47,48.43,498.57,72.53,6.35,884.64,82.83,
2020-01-10,51.56,88.06,196.25,5.43,48.63,502.57,72.17,6.34,884.24,82.83,
2020-01-13,51.48,88.56,196.3,5.32,48.67,493.84,72.67,6.26,896.67,83.59,
2020-01-14,51.7,88.96,193.95,5.32,49.45,491.04,73.02,6.19,894.45,83.78,
2020-01-15,52.2,88.75,194.25,5.32,49.79,489.77,73.44,6.18,892.49,83.72,
2020-01-16,51.99,87.53,192.15,5.31,50.09,487.7,73.2,6.16,891.27,83.17,
2020-01-17,51.77,87.4,192.5,5.31,50.08,488.66,73.48,6.13,903.21,83.66,
2020-01-20,51.57,87.66,192.6,5.29,50.09,488.08,74.76,06.07,892.92,83.28,
2020-01-21,51.66,87.67,190.6,5.29,50.13,485.12,74.73,5.91,909.09,83.22,
2020-01-22,51.74,87.41,194.05,5.15,50.25,487.44,75.26,5.9,920.49,83.13,
2020-01-23,51.49,86.23,191.2,5.15,50.05,488.23,75.82,5.83,910.85,82.26,
2020-01-24,51.42,86.0,187.0,5.15,50.13,485.06,76.11,5.77,930.5,82.04,
2020-01-27,51.77,85.93,190.7,4.88,50.4,475.01,76.44,5.61,937.84,81.3,
2020-01-28,51.91,85.81,189.7,4.88,50.77,475.97,76.25,5.37,952.35,81.09,
2020-01-29,51.54,85.99,186.1,4.78,51.26,471.06,76.21,5.31,963.42,81.22,
2020-01-30,51.28,85.75,191.1,4.78,51.07,470.22,76.3,5.3,969.16,81.13,
2020-01-31,51.16,85.33,190.8,4.78,51.17,473.81,75.77,5.29,974.48,80.36,
2020-02-03,50.86,84.73,196.2,4.74,51.28,453.7,75.53,5.17,954.18,79.53,
2020-02-04,50.07,85.13,193.45,4.78,51.22,452.94,76.11,5.12,950.9,79.75,
2020-02-05,50.17,85.57,192.85,4.77,51.13,455.96,76.71,05.09,953.12,80.05,
2020-02-06,50.13,85.7,194.5,4.77,51.2,458.7,77.07,5.1,958.23,80.07,
2020-02-07,50.71,86.79,195.4,4.77,51.34,461.41,77.18,5.12,956.61,80.73,
2020-02-10,50.88,87.09,195.7,4.76,51.58,464.85,77.32,5.15,954.61,81.15,
2020-02-11,51.11,87.31,194.15,4.81,51.13,467.4,77.06,5.26,958.97,81.05,
2020-02-12,51.63,87.69,197.55,4.81,50.93,469.31,76.74,5.31,958.68,81.5,
2020-02-13,51.8,88.34,195.55,4.81,50.84,484.06,76.96,5.33,974.32,82.01,
2020-02-14,52.13,88.57,196.55,4.81,50.66,498.94,78.34,5.37,977.25,81.64,
2020-02-17,52.27,87.6,197.05,4.86,50.46,498.77,78.43,5.4,984.33,80.94,
2020-02-18,52.25,88.69,197.05,4.86,49.95,488.0,79.13,5.51,988.69,81.65,
2020-02-19,52.42,88.54,193.1,4.86,49.87,493.29,79.93,5.56,986.81,82.4,
2020-02-20,52.27,89.06,202.85,4.86,49.84,486.89,80.43,5.59,988.36,82.72,
2020-02-21,52.32,88.8,198.4,4.86,49.69,501.1,80.65,5.59,990.57,82.82,
2020-02-24,52.32,88.8,198.4,4.86,49.69,501.1,80.65,5.59,990.57,82.82,
2020-02-25,52.32,88.8,198.4,4.86,49.69,501.1,80.65,5.59,990.57,82.82,
2020-02-26,52.87,88.66,202.8,4.86,49.42,505.14,81.09,5.61,998.65,82.42,
